Dia,Hora,Minuto,Segundo,Microsegundo,presion,flujo
2020-09-30,12,30,56,132751,-0.8,6.6
2020-09-30,12,30,56,180166,-1.1,6.7
2020-09-30,12,30,56,229094,-0.6,6.4
2020-09-30,12,30,56,275170,-1.2,6.4
2020-09-30,12,30,56,321552,-0.8,5.9
2020-09-30,12,30,56,369000,-1.1,5.9
2020-09-30,12,30,56,425542,-1.1,5.7
2020-09-30,12,30,56,471866,-1.1,5.5
2020-09-30,12,30,56,527450,-1.0,5.3
2020-09-30,12,30,56,584224,-0.9,5.3
2020-09-30,12,30,56,637266,-0.9,5.3
2020-09-30,12,30,56,681939,-0.9,5.3
2020-09-30,12,30,56,728610,-0.9,4.9
2020-09-30,12,30,56,775892,-1.0,4.6
2020-09-30,12,30,56,821742,-0.3,4.6
2020-09-30,12,30,56,878022,-0.5,4.4
2020-09-30,12,30,56,927000,-0.7,4.2
2020-09-30,12,30,56,971555,-0.9,4.5
2020-09-30,12,30,57,23452,-0.9,4.5
2020-09-30,12,30,57,68443,-0.3,4.0
2020-09-30,12,30,57,124685,-0.9,4.0
2020-09-30,12,30,57,180637,-0.9,4.0
2020-09-30,12,30,57,226977,-0.5,3.8
2020-09-30,12,30,57,275628,-0.9,3.6
2020-09-30,12,30,57,321557,-0.6,3.5
2020-09-30,12,30,57,368839,-0.5,3.5
2020-09-30,12,30,57,417073,-0.3,3.3
2020-09-30,12,30,57,463298,-0.9,3.2
2020-09-30,12,30,57,510399,-0.5,3.1
2020-09-30,12,30,57,560578,-0.5,3.2
2020-09-30,12,30,57,606706,-0.6,3.2
2020-09-30,12,30,57,652561,-0.2,2.9
2020-09-30,12,30,57,697969,-0.4,2.9
2020-09-30,12,30,57,745863,0.5,3.2
2020-09-30,12,30,57,791994,4.8,3.6
2020-09-30,12,30,57,842313,5.6,4.1
2020-09-30,12,30,57,891423,6.9,5.0
2020-09-30,12,30,57,938071,7.3,5.7
2020-09-30,12,30,57,985522,7.8,6.6
2020-09-30,12,30,58,33516,8.6,8.1
2020-09-30,12,30,58,79712,9.4,9.4
2020-09-30,12,30,58,130032,10.0,10.3
2020-09-30,12,30,58,175458,10.0,11.9
2020-09-30,12,30,58,221584,10.9,13.4
2020-09-30,12,30,58,269682,11.6,13.4
2020-09-30,12,30,58,316382,12.4,16.5
2020-09-30,12,30,58,363660,12.9,18.3
2020-09-30,12,30,58,413729,13.3,19.9
2020-09-30,12,30,58,460644,13.3,21.6
2020-09-30,12,30,58,508624,14.5,23.5
2020-09-30,12,30,58,559038,14.8,25.2
2020-09-30,12,30,58,605517,15.6,27.4
2020-09-30,12,30,58,652541,15.6,29.2
2020-09-30,12,30,58,697185,16.9,31.6
2020-09-30,12,30,58,747225,17.4,33.1
2020-09-30,12,30,58,794808,18.3,35.4
2020-09-30,12,30,58,845213,18.9,37.4
2020-09-30,12,30,58,892151,19.4,39.7
2020-09-30,12,30,58,938314,19.4,41.5
2020-09-30,12,30,58,988421,20.7,43.5
2020-09-30,12,30,59,33538,20.3,45.3
2020-09-30,12,30,59,80015,19.6,47.1
2020-09-30,12,30,59,126174,19.3,47.1
2020-09-30,12,30,59,172397,18.6,50.4
2020-09-30,12,30,59,220095,17.7,51.8
2020-09-30,12,30,59,269747,14.8,53.1
2020-09-30,12,30,59,317068,10.9,53.7
2020-09-30,12,30,59,364206,5.7,53.9
2020-09-30,12,30,59,412554,-1.8,53.9
2020-09-30,12,30,59,458956,-13.1,51.8
2020-09-30,12,30,59,505619,-7.1,51.1
2020-09-30,12,30,59,556363,-33.9,47.7
2020-09-30,12,30,59,603147,-40.2,43.6
2020-09-30,12,30,59,657190,-34.1,40.3
2020-09-30,12,30,59,709498,-32.0,36.6
2020-09-30,12,30,59,759063,-28.9,36.6
2020-09-30,12,30,59,809402,-25.8,30.5
2020-09-30,12,30,59,855507,-25.0,27.6
2020-09-30,12,30,59,908826,-22.3,25.2
2020-09-30,12,30,59,959393,-19.8,22.5
2020-09-30,12,31,0,8398,-19.8,20.4
2020-09-30,12,31,0,56098,-14.8,18.5
2020-09-30,12,31,0,109486,-12.5,17.0
2020-09-30,12,31,0,155462,-10.1,15.5
2020-09-30,12,31,0,200622,-8.4,14.7
2020-09-30,12,31,0,248626,-6.1,14.0
2020-09-30,12,31,0,294153,-3.8,13.7
2020-09-30,12,31,0,342369,-3.8,13.3
2020-09-30,12,31,0,389825,-3.6,13.3
2020-09-30,12,31,0,435435,-3.4,13.3
2020-09-30,12,31,0,480041,-3.3,12.4
2020-09-30,12,31,0,528262,-2.8,11.8
2020-09-30,12,31,0,578927,-2.7,11.5
2020-09-30,12,31,0,628561,-2.2,11.1
2020-09-30,12,31,0,673422,-2.5,10.7
2020-09-30,12,31,0,724844,-2.4,10.8
2020-09-30,12,31,0,772344,-2.0,10.1
2020-09-30,12,31,0,820839,-2.3,10.2
2020-09-30,12,31,0,871821,-2.2,9.4
2020-09-30,12,31,0,924558,-1.9,9.6
2020-09-30,12,31,0,976313,-2.3,9.3
2020-09-30,12,31,1,27504,-1.7,8.7
2020-09-30,12,31,1,79060,-1.3,8.6
2020-09-30,12,31,1,127817,-1.6,8.5
2020-09-30,12,31,1,174853,-1.3,8.0
2020-09-30,12,31,1,221836,-1.4,8.1
2020-09-30,12,31,1,270875,-1.3,7.4
2020-09-30,12,31,1,320900,-1.6,7.6
2020-09-30,12,31,1,370539,-1.3,7.2
2020-09-30,12,31,1,420772,-0.9,7.0
2020-09-30,12,31,1,473970,-1.0,7.0
2020-09-30,12,31,1,522179,-1.1,6.6
2020-09-30,12,31,1,572840,-1.1,6.6
2020-09-30,12,31,1,622420,-1.1,6.3
2020-09-30,12,31,1,673101,-1.2,6.1
2020-09-30,12,31,1,725178,-0.9,6.1
2020-09-30,12,31,1,776126,-0.9,5.8
2020-09-30,12,31,1,821538,-0.9,5.8
2020-09-30,12,31,1,871627,-0.9,5.6
2020-09-30,12,31,1,922327,-0.9,5.4
2020-09-30,12,31,1,977515,-0.7,5.3
2020-09-30,12,31,2,27141,-0.7,5.2
2020-09-30,12,31,2,78763,-0.9,5.1
2020-09-30,12,31,2,128966,-0.4,5.0
2020-09-30,12,31,2,178144,-0.4,4.7
2020-09-30,12,31,2,223916,-0.6,4.8
2020-09-30,12,31,2,271504,-0.9,4.6
2020-09-30,12,31,2,321948,-0.5,4.4
2020-09-30,12,31,2,376480,-0.8,4.6
2020-09-30,12,31,2,424211,-0.8,4.2
2020-09-30,12,31,2,474773,-0.8,4.1
2020-09-30,12,31,2,525595,-0.3,4.1
2020-09-30,12,31,2,575940,-0.5,3.9
2020-09-30,12,31,2,624799,-0.4,4.0
2020-09-30,12,31,2,675854,-0.6,4.0
2020-09-30,12,31,2,725259,-0.5,4.0
2020-09-30,12,31,2,776487,-0.6,3.9
2020-09-30,12,31,2,831210,-0.5,3.6
2020-09-30,12,31,2,882567,-0.5,3.5
2020-09-30,12,31,2,932060,-0.5,3.5
2020-09-30,12,31,2,981789,0.0,3.6
2020-09-30,12,31,3,30597,-0.6,3.5
2020-09-30,12,31,3,75898,0.5,3.8
2020-09-30,12,31,3,121404,4.9,4.1
2020-09-30,12,31,3,169387,6.1,4.6
2020-09-30,12,31,3,221012,6.7,5.6
2020-09-30,12,31,3,269454,7.4,6.6
2020-09-30,12,31,3,320019,8.0,7.5
2020-09-30,12,31,3,374373,9.1,8.7
2020-09-30,12,31,3,426368,9.3,10.1
2020-09-30,12,31,3,478222,10.2,12.0
2020-09-30,12,31,3,530282,10.8,13.3
2020-09-30,12,31,3,579950,11.5,13.3
2020-09-30,12,31,3,632350,11.7,16.7
2020-09-30,12,31,3,681711,12.5,18.2
2020-09-30,12,31,3,727267,13.0,20.3
2020-09-30,12,31,3,780490,13.7,21.8
2020-09-30,12,31,3,830434,14.2,24.4
2020-09-30,12,31,3,881022,14.2,26.1
2020-09-30,12,31,3,932680,15.0,28.3
2020-09-30,12,31,3,984817,16.0,30.5
2020-09-30,12,31,4,35333,17.1,32.4
2020-09-30,12,31,4,85860,17.8,34.4
2020-09-30,12,31,4,136451,18.4,36.9
2020-09-30,12,31,4,188461,19.3,36.9
2020-09-30,12,31,4,238141,19.6,41.2
2020-09-30,12,31,4,288054,20.3,41.2
2020-09-30,12,31,4,335273,19.9,41.2
2020-09-30,12,31,4,386387,19.6,46.8
2020-09-30,12,31,4,435719,19.0,46.8
2020-09-30,12,31,4,486092,18.6,50.5
2020-09-30,12,31,4,536177,17.5,51.8
2020-09-30,12,31,4,587192,14.0,53.4
2020-09-30,12,31,4,635607,14.0,53.8
2020-09-30,12,31,4,686059,4.9,54.3
2020-09-30,12,31,4,739391,-2.7,53.6
2020-09-30,12,31,4,788178,-2.7,51.8
2020-09-30,12,31,4,841754,-8.7,50.8
2020-09-30,12,31,4,892456,-44.5,46.1
2020-09-30,12,31,4,943156,-36.1,42.6
2020-09-30,12,31,4,992099,-36.1,39.2
2020-09-30,12,31,5,41804,-31.3,35.8
2020-09-30,12,31,5,86782,-27.6,32.7
2020-09-30,12,31,5,137171,-25.7,29.9
2020-09-30,12,31,5,187227,-24.4,27.2
2020-09-30,12,31,5,238341,-21.3,27.2
2020-09-30,12,31,5,289596,-19.0,22.3
2020-09-30,12,31,5,339858,-16.6,20.2
2020-09-30,12,31,5,389508,-14.5,18.1
2020-09-30,12,31,5,437835,-12.1,18.1
2020-09-30,12,31,5,486127,-12.1,15.8
2020-09-30,12,31,5,536084,-8.0,14.3
2020-09-30,12,31,5,586257,-8.0,14.0
2020-09-30,12,31,5,637815,-3.5,13.5
2020-09-30,12,31,5,686820,-3.3,13.2
2020-09-30,12,31,5,741711,-3.2,12.6
2020-09-30,12,31,5,791752,-2.4,12.3
2020-09-30,12,31,5,841637,-3.0,12.1
2020-09-30,12,31,5,892958,-2.2,11.7
2020-09-30,12,31,5,941613,-2.4,11.3
2020-09-30,12,31,5,992003,-2.2,10.9
2020-09-30,12,31,6,41018,-2.2,10.7
2020-09-30,12,31,6,92245,-1.9,10.2
2020-09-30,12,31,6,142392,-2.1,10.2
2020-09-30,12,31,6,191672,-1.8,10.1
2020-09-30,12,31,6,239134,-1.8,9.7
2020-09-30,12,31,6,288566,-1.6,9.6
2020-09-30,12,31,6,337933,-1.6,9.3
2020-09-30,12,31,6,383865,-1.5,8.6
2020-09-30,12,31,6,433086,-1.4,8.7
2020-09-30,12,31,6,483894,-1.5,8.3
2020-09-30,12,31,6,534694,-1.6,8.0
2020-09-30,12,31,6,582677,-1.6,8.0
2020-09-30,12,31,6,634139,-1.2,7.9
2020-09-30,12,31,6,683701,-1.3,7.6
2020-09-30,12,31,6,728763,-0.6,7.4
2020-09-30,12,31,6,779674,-1.1,7.5
2020-09-30,12,31,6,831069,-0.5,7.1
2020-09-30,12,31,6,881256,-0.7,6.8
2020-09-30,12,31,6,925855,-0.9,6.8
2020-09-30,12,31,6,973011,-0.8,6.5
2020-09-30,12,31,7,21836,-0.6,6.4
2020-09-30,12,31,7,70988,-0.6,6.4
2020-09-30,12,31,7,119920,-0.9,6.1
2020-09-30,12,31,7,166278,-0.9,6.0
2020-09-30,12,31,7,215923,-0.9,5.7
2020-09-30,12,31,7,266391,-0.8,6.0
2020-09-30,12,31,7,312131,-0.7,5.4
2020-09-30,12,31,7,368698,-0.7,5.4
2020-09-30,12,31,7,413524,-0.7,5.6
2020-09-30,12,31,7,464656,-0.5,5.4
2020-09-30,12,31,7,514372,-0.7,5.1
2020-09-30,12,31,7,567910,-0.8,5.0
2020-09-30,12,31,7,616587,-0.5,4.9
2020-09-30,12,31,7,667061,-0.6,4.7
2020-09-30,12,31,7,712262,-0.3,4.8
2020-09-30,12,31,7,759954,-0.3,4.7
2020-09-30,12,31,7,806010,-0.6,4.5
2020-09-30,12,31,7,855987,-0.5,4.6
2020-09-30,12,31,7,905743,-0.3,4.4
2020-09-30,12,31,7,951126,0.0,4.4
2020-09-30,12,31,8,190,-0.3,4.4
2020-09-30,12,31,8,49888,-0.3,4.3
2020-09-30,12,31,8,96017,-0.4,4.1
2020-09-30,12,31,8,146826,-0.5,4.1
2020-09-30,12,31,8,196604,-0.5,4.1
2020-09-30,12,31,8,243458,-0.3,3.8
2020-09-30,12,31,8,289124,0.0,3.9
2020-09-30,12,31,8,339478,-0.2,3.8
2020-09-30,12,31,8,388165,-0.2,3.8
2020-09-30,12,31,8,439205,3.4,4.2
2020-09-30,12,31,8,488854,6.2,4.9
2020-09-30,12,31,8,538261,7.1,5.7
2020-09-30,12,31,8,588820,7.5,6.9
2020-09-30,12,31,8,638679,7.5,8.0
2020-09-30,12,31,8,688739,8.9,8.0
2020-09-30,12,31,8,742008,9.6,10.5
2020-09-30,12,31,8,791987,10.6,12.3
2020-09-30,12,31,8,841712,10.5,13.6
2020-09-30,12,31,8,889116,11.3,13.6
2020-09-30,12,31,8,938533,11.8,17.0
2020-09-30,12,31,8,988908,12.3,18.7
2020-09-30,12,31,9,38632,12.9,20.3
2020-09-30,12,31,9,88648,13.4,22.3
2020-09-30,12,31,9,140213,14.0,24.3
2020-09-30,12,31,9,188216,14.8,24.3
2020-09-30,12,31,9,239636,15.0,27.9
2020-09-30,12,31,9,289103,15.7,27.9
2020-09-30,12,31,9,338469,16.8,32.2
2020-09-30,12,31,9,388375,16.8,34.2
2020-09-30,12,31,9,438777,18.1,36.1
2020-09-30,12,31,9,488930,18.1,38.3
2020-09-30,12,31,9,538388,19.7,40.5
2020-09-30,12,31,9,591053,19.9,42.6
2020-09-30,12,31,9,642461,19.6,44.7
2020-09-30,12,31,9,692285,19.5,46.7
2020-09-30,12,31,9,744615,19.2,48.4
2020-09-30,12,31,9,794928,18.7,50.1
2020-09-30,12,31,9,844452,18.0,52.0
2020-09-30,12,31,9,894746,15.2,53.1
2020-09-30,12,31,9,943983,11.1,54.1
2020-09-30,12,31,9,991084,6.6,54.4
2020-09-30,12,31,10,42035,0.0,54.2
2020-09-30,12,31,10,92004,-11.7,52.4
2020-09-30,12,31,10,137043,-8.1,51.8
2020-09-30,12,31,10,187195,-28.5,48.3
2020-09-30,12,31,10,236978,-42.9,44.3
2020-09-30,12,31,10,286549,-34.5,40.4
2020-09-30,12,31,10,336580,-32.6,37.2
2020-09-30,12,31,10,388538,-29.4,34.6
2020-09-30,12,31,10,439345,-27.1,31.2
2020-09-30,12,31,10,487841,-25.0,31.2
2020-09-30,12,31,10,540446,-22.3,25.4
2020-09-30,12,31,10,592028,-19.7,22.6
2020-09-30,12,31,10,641266,-17.6,20.7
2020-09-30,12,31,10,688318,-15.1,18.9
2020-09-30,12,31,10,739428,-15.1,17.2
2020-09-30,12,31,10,790212,-10.8,15.7
2020-09-30,12,31,10,841761,-8.0,14.7
2020-09-30,12,31,10,890979,-5.7,14.1
2020-09-30,12,31,10,938245,-4.0,14.0
2020-09-30,12,31,10,990055,-3.7,13.2
2020-09-30,12,31,11,41268,-3.8,12.9
2020-09-30,12,31,11,88410,-3.4,12.4
2020-09-30,12,31,11,138300,-3.4,12.0
2020-09-30,12,31,11,188894,-3.1,11.5
2020-09-30,12,31,11,239375,-2.7,11.2
2020-09-30,12,31,11,293110,-2.7,11.0
2020-09-30,12,31,11,345794,-2.2,10.7
2020-09-30,12,31,11,393436,-2.2,10.1
2020-09-30,12,31,11,442916,-2.4,10.1
2020-09-30,12,31,11,492037,-1.8,9.6
2020-09-30,12,31,11,540896,-2.2,9.4
2020-09-30,12,31,11,588683,-2.1,9.2
2020-09-30,12,31,11,638137,-2.0,8.7
2020-09-30,12,31,11,689868,-1.8,8.5
2020-09-30,12,31,11,735759,-1.4,8.5
2020-09-30,12,31,11,787093,-1.3,8.0
2020-09-30,12,31,11,839509,-1.6,7.9
2020-09-30,12,31,11,889342,-1.4,7.7
2020-09-30,12,31,11,938807,-1.6,7.3
2020-09-30,12,31,11,984248,-1.6,7.3
2020-09-30,12,31,12,33385,-1.2,7.0
2020-09-30,12,31,12,85270,-1.4,6.6
2020-09-30,12,31,12,131250,-1.1,6.4
2020-09-30,12,31,12,187005,-0.8,6.4
2020-09-30,12,31,12,236561,-1.2,6.3
2020-09-30,12,31,12,285963,-0.8,6.3
2020-09-30,12,31,12,335154,-1.2,5.7
2020-09-30,12,31,12,384066,-1.2,5.7
2020-09-30,12,31,12,432423,-1.1,5.6
2020-09-30,12,31,12,482817,-0.9,5.4
2020-09-30,12,31,12,528962,-0.7,5.3
2020-09-30,12,31,12,585563,-0.6,5.0
2020-09-30,12,31,12,636057,-0.9,5.3
2020-09-30,12,31,12,688751,-0.6,5.0
2020-09-30,12,31,12,739268,-0.8,4.6
2020-09-30,12,31,12,795698,-0.8,4.5
2020-09-30,12,31,12,843463,-0.9,4.3
2020-09-30,12,31,12,892819,-0.6,4.3
2020-09-30,12,31,12,938162,-1.5,4.2
2020-09-30,12,31,12,990201,-0.6,4.0
2020-09-30,12,31,13,40906,-0.9,4.2
2020-09-30,12,31,13,93003,-0.8,3.9
2020-09-30,12,31,13,144573,-0.7,4.2
2020-09-30,12,31,13,189566,-0.1,3.8
2020-09-30,12,31,13,237593,-0.5,3.8
2020-09-30,12,31,13,288692,-0.7,3.6
2020-09-30,12,31,13,335488,-0.8,3.3
2020-09-30,12,31,13,381752,-0.8,3.6
2020-09-30,12,31,13,433579,-0.3,3.3
2020-09-30,12,31,13,480421,-0.6,3.3
2020-09-30,12,31,13,529732,-0.8,3.4
2020-09-30,12,31,13,579837,-0.3,3.0
2020-09-30,12,31,13,626107,-0.3,3.1
2020-09-30,12,31,13,673343,-0.2,3.0
2020-09-30,12,31,13,729927,2.5,3.4
2020-09-30,12,31,13,776832,6.1,4.0
2020-09-30,12,31,13,823199,6.6,4.6
2020-09-30,12,31,13,871307,6.8,5.7
2020-09-30,12,31,13,921458,7.8,5.7
2020-09-30,12,31,13,972855,8.2,7.5
2020-09-30,12,31,14,18128,9.3,8.8
2020-09-30,12,31,14,69418,9.8,10.1
2020-09-30,12,31,14,118617,10.2,12.0
2020-09-30,12,31,14,169007,10.8,13.0
