Dia,Hora,Minuto,Segundo,Microsegundo
2020-07-10,15,5,34,323085
2020-07-10,15,5,34,335942
2020-07-10,15,5,34,348794
2020-07-10,15,5,34,361343
2020-07-10,15,5,34,373983
2020-07-10,15,5,34,386546
2020-07-10,15,5,34,399372
2020-07-10,15,5,34,411895
2020-07-10,15,5,34,424477
2020-07-10,15,5,34,436962
2020-07-10,15,5,34,449460
2020-07-10,15,5,34,462078
2020-07-10,15,5,34,474964
2020-07-10,15,5,34,487460
2020-07-10,15,5,34,500441
2020-07-10,15,5,34,509244
2020-07-10,15,5,34,521915
2020-07-10,15,5,34,534480
2020-07-10,15,5,34,547195
2020-07-10,15,5,34,560053
2020-07-10,15,5,34,572919
2020-07-10,15,5,34,585434
2020-07-10,15,5,34,598011
2020-07-10,15,5,34,610241
2020-07-10,15,5,34,622782
2020-07-10,15,5,34,635533
2020-07-10,15,5,34,648085
2020-07-10,15,5,34,660554
2020-07-10,15,5,34,673401
2020-07-10,15,5,34,685942
2020-07-10,15,5,34,698499
2020-07-10,15,5,34,711394
2020-07-10,15,5,34,724115
2020-07-10,15,5,34,736789
2020-07-10,15,5,34,749390
2020-07-10,15,5,34,761954
2020-07-10,15,5,34,774821
2020-07-10,15,5,34,787828
2020-07-10,15,5,34,800352
2020-07-10,15,5,34,813314
2020-07-10,15,5,34,825847
2020-07-10,15,5,34,838459
2020-07-10,15,5,34,851180
2020-07-10,15,5,34,863742
2020-07-10,15,5,34,876366
2020-07-10,15,5,34,889224
2020-07-10,15,5,34,901794
2020-07-10,15,5,34,914287
2020-07-10,15,5,34,927137
2020-07-10,15,5,34,940082
2020-07-10,15,5,34,953036
2020-07-10,15,5,34,965636
2020-07-10,15,5,34,978223
2020-07-10,15,5,34,991131
2020-07-10,15,5,35,4217
2020-07-10,15,5,35,13976
2020-07-10,15,5,35,26884
2020-07-10,15,5,35,39440
2020-07-10,15,5,35,51997
2020-07-10,15,5,35,65123
2020-07-10,15,5,35,77518
2020-07-10,15,5,35,90349
2020-07-10,15,5,35,102861
2020-07-10,15,5,35,115437
2020-07-10,15,5,35,128500
2020-07-10,15,5,35,140957
2020-07-10,15,5,35,153530
2020-07-10,15,5,35,166087
2020-07-10,15,5,35,179847
2020-07-10,15,5,35,191936
2020-07-10,15,5,35,204825
2020-07-10,15,5,35,217464
2020-07-10,15,5,35,229971
2020-07-10,15,5,35,243053
2020-07-10,15,5,35,255616
2020-07-10,15,5,35,268026
2020-07-10,15,5,35,280600
2020-07-10,15,5,35,293046
2020-07-10,15,5,35,305541
2020-07-10,15,5,35,318376
2020-07-10,15,5,35,331119
2020-07-10,15,5,35,344044
2020-07-10,15,5,35,357039
2020-07-10,15,5,35,369553
2020-07-10,15,5,35,382445
2020-07-10,15,5,35,395216
2020-07-10,15,5,35,407865
2020-07-10,15,5,35,420372
2020-07-10,15,5,35,433460
2020-07-10,15,5,35,446060
2020-07-10,15,5,35,458695
2020-07-10,15,5,35,471254
2020-07-10,15,5,35,483953
2020-07-10,15,5,35,496948
2020-07-10,15,5,35,509597
2020-07-10,15,5,35,517707
2020-07-10,15,5,35,530468
2020-07-10,15,5,35,543068
2020-07-10,15,5,35,555619
2020-07-10,15,5,35,568434
2020-07-10,15,5,35,581344
2020-07-10,15,5,35,593894
2020-07-10,15,5,35,606745
2020-07-10,15,5,35,619155
2020-07-10,15,5,35,631756
2020-07-10,15,5,35,644791
2020-07-10,15,5,35,657224
2020-07-10,15,5,35,669826
2020-07-10,15,5,35,682738
2020-07-10,15,5,35,695337
2020-07-10,15,5,35,708129
2020-07-10,15,5,35,721073
2020-07-10,15,5,35,733582
2020-07-10,15,5,35,746115
2020-07-10,15,5,35,758864
2020-07-10,15,5,35,771852
2020-07-10,15,5,35,785001
2020-07-10,15,5,35,797530
2020-07-10,15,5,35,810492
2020-07-10,15,5,35,822911
2020-07-10,15,5,35,835546
2020-07-10,15,5,35,848070
2020-07-10,15,5,35,860486
2020-07-10,15,5,35,872912
2020-07-10,15,5,35,885459
2020-07-10,15,5,35,898058
2020-07-10,15,5,35,911040
2020-07-10,15,5,35,923792
2020-07-10,15,5,35,936502
2020-07-10,15,5,35,948919
2020-07-10,15,5,35,961574
2020-07-10,15,5,35,974080
2020-07-10,15,5,35,986787
2020-07-10,15,5,35,999595
2020-07-10,15,5,36,12052
2020-07-10,15,5,36,20351
2020-07-10,15,5,36,33192
2020-07-10,15,5,36,45718
2020-07-10,15,5,36,58457
2020-07-10,15,5,36,71326
2020-07-10,15,5,36,84307
2020-07-10,15,5,36,96848
2020-07-10,15,5,36,109504
2020-07-10,15,5,36,121949
2020-07-10,15,5,36,134546
2020-07-10,15,5,36,147039
2020-07-10,15,5,36,159672
2020-07-10,15,5,36,172237
2020-07-10,15,5,36,186155
2020-07-10,15,5,36,197847
2020-07-10,15,5,36,210808
2020-07-10,15,5,36,223300
2020-07-10,15,5,36,235827
2020-07-10,15,5,36,248692
2020-07-10,15,5,36,260914
2020-07-10,15,5,36,273505
2020-07-10,15,5,36,286102
2020-07-10,15,5,36,298673
2020-07-10,15,5,36,311658
2020-07-10,15,5,36,324138
2020-07-10,15,5,36,337164
2020-07-10,15,5,36,349796
2020-07-10,15,5,36,362337
2020-07-10,15,5,36,375339
2020-07-10,15,5,36,388078
2020-07-10,15,5,36,401065
2020-07-10,15,5,36,413625
2020-07-10,15,5,36,426215
2020-07-10,15,5,36,438961
2020-07-10,15,5,36,451981
2020-07-10,15,5,36,464730
2020-07-10,15,5,36,477345
2020-07-10,15,5,36,489931
2020-07-10,15,5,36,502441
2020-07-10,15,5,36,515167
2020-07-10,15,5,36,524270
2020-07-10,15,5,36,536885
2020-07-10,15,5,36,549409
2020-07-10,15,5,36,562154
2020-07-10,15,5,36,574600
2020-07-10,15,5,36,587482
2020-07-10,15,5,36,600256
2020-07-10,15,5,36,613224
2020-07-10,15,5,36,625815
2020-07-10,15,5,36,638328
2020-07-10,15,5,36,650886
2020-07-10,15,5,36,663184
2020-07-10,15,5,36,675434
2020-07-10,15,5,36,687762
2020-07-10,15,5,36,700551
2020-07-10,15,5,36,713113
2020-07-10,15,5,36,725986
2020-07-10,15,5,36,738914
2020-07-10,15,5,36,751498
2020-07-10,15,5,36,764809
2020-07-10,15,5,36,777423
2020-07-10,15,5,36,789925
2020-07-10,15,5,36,802751
2020-07-10,15,5,36,815312
2020-07-10,15,5,36,828107
2020-07-10,15,5,36,840890
2020-07-10,15,5,36,853278
2020-07-10,15,5,36,865869
2020-07-10,15,5,36,878876
2020-07-10,15,5,36,891645
2020-07-10,15,5,36,904080
2020-07-10,15,5,36,916617
2020-07-10,15,5,36,929044
2020-07-10,15,5,36,941571
2020-07-10,15,5,36,954126
2020-07-10,15,5,36,966755
2020-07-10,15,5,36,979216
2020-07-10,15,5,36,992249
2020-07-10,15,5,37,5333
2020-07-10,15,5,37,17815
2020-07-10,15,5,37,26244
2020-07-10,15,5,37,39402
2020-07-10,15,5,37,52412
2020-07-10,15,5,37,64835
2020-07-10,15,5,37,77408
2020-07-10,15,5,37,89863
2020-07-10,15,5,37,102838
2020-07-10,15,5,37,111488
2020-07-10,15,5,37,124266
2020-07-10,15,5,37,137100
2020-07-10,15,5,37,149644
2020-07-10,15,5,37,162207
