Dia,Hora,Minuto,Segundo,Microsegundo,presion,flujo
2020-09-30,12,18,57,383658,-4.4,33.5
2020-09-30,12,18,57,433901,-4.4,33.1
2020-09-30,12,18,57,482513,-4.2,33.1
2020-09-30,12,18,57,533227,-4.2,32.3
2020-09-30,12,18,57,583643,-3.9,32.3
2020-09-30,12,18,57,636401,-3.4,31.5
2020-09-30,12,18,57,686598,-3.6,30.9
2020-09-30,12,18,57,738714,-3.1,30.5
2020-09-30,12,18,57,787443,-3.1,30.3
2020-09-30,12,18,57,838601,-3.0,29.8
2020-09-30,12,18,57,888978,-2.9,29.3
2020-09-30,12,18,57,942244,-2.8,29.5
2020-09-30,12,18,57,992354,-2.2,28.7
2020-09-30,12,18,58,41830,-2.5,28.8
2020-09-30,12,18,58,91381,-2.2,28.8
2020-09-30,12,18,58,141686,-2.0,27.8
2020-09-30,12,18,58,190696,-2.4,27.8
2020-09-30,12,18,58,236325,-1.9,27.2
2020-09-30,12,18,58,286869,-2.2,26.9
2020-09-30,12,18,58,333603,-2.2,26.9
2020-09-30,12,18,58,383308,-2.1,26.6
2020-09-30,12,18,58,433590,-1.9,25.9
2020-09-30,12,18,58,482539,-2.2,25.9
2020-09-30,12,18,58,533656,-2.1,25.3
2020-09-30,12,18,58,582523,-2.1,25.1
2020-09-30,12,18,58,632674,-1.9,24.9
2020-09-30,12,18,58,682804,-1.5,24.4
2020-09-30,12,18,58,731751,-2.2,24.4
2020-09-30,12,18,58,782290,-2.0,24.1
2020-09-30,12,18,58,827951,-2.0,24.1
2020-09-30,12,18,58,877780,-1.9,23.7
2020-09-30,12,18,58,926743,-1.9,23.2
2020-09-30,12,18,58,978420,-2.0,22.7
2020-09-30,12,18,59,26590,-2.0,22.8
2020-09-30,12,18,59,77935,-2.1,22.3
2020-09-30,12,18,59,128400,-2.4,22.3
2020-09-30,12,18,59,179840,-2.4,21.6
2020-09-30,12,18,59,230615,-1.7,21.1
2020-09-30,12,18,59,286423,-1.7,20.7
2020-09-30,12,18,59,332912,-3.9,20.1
2020-09-30,12,18,59,383976,-3.3,19.9
2020-09-30,12,18,59,433464,-2.5,19.3
2020-09-30,12,18,59,483341,0.3,19.5
2020-09-30,12,18,59,533973,0.3,19.4
2020-09-30,12,18,59,583403,5.9,20.3
2020-09-30,12,18,59,632669,8.5,20.3
2020-09-30,12,18,59,684264,9.5,23.2
2020-09-30,12,18,59,732417,11.2,25.1
2020-09-30,12,18,59,784535,12.3,26.4
2020-09-30,12,18,59,836487,13.2,28.4
2020-09-30,12,18,59,885475,14.6,30.2
2020-09-30,12,18,59,935493,14.5,32.5
2020-09-30,12,18,59,985509,14.5,34.4
2020-09-30,12,19,0,36713,16.3,36.2
2020-09-30,12,19,0,93099,16.3,38.1
2020-09-30,12,19,0,144893,18.5,40.9
2020-09-30,12,19,0,194316,19.6,43.0
2020-09-30,12,19,0,243484,19.1,44.7
2020-09-30,12,19,0,294954,19.3,46.8
2020-09-30,12,19,0,342147,19.7,48.9
2020-09-30,12,19,0,392094,19.4,50.7
2020-09-30,12,19,0,441089,18.5,52.2
2020-09-30,12,19,0,491740,17.9,53.9
2020-09-30,12,19,0,540995,17.5,53.9
2020-09-30,12,19,0,593014,14.6,56.6
2020-09-30,12,19,0,644702,9.9,57.6
2020-09-30,12,19,0,692794,4.0,57.6
2020-09-30,12,19,0,746408,-2.5,56.9
2020-09-30,12,19,0,797009,-16.5,55.2
2020-09-30,12,19,0,847564,-12.2,53.7
2020-09-30,12,19,0,899959,-37.5,50.1
2020-09-30,12,19,0,950214,-20.7,50.1
2020-09-30,12,19,0,999154,-18.6,45.9
2020-09-30,12,19,1,52283,-13.3,44.8
2020-09-30,12,19,1,103386,-12.4,43.6
2020-09-30,12,19,1,158031,-11.7,42.1
2020-09-30,12,19,1,208360,-10.5,41.0
2020-09-30,12,19,1,260730,-10.0,39.9
2020-09-30,12,19,1,311243,-9.1,38.9
2020-09-30,12,19,1,360426,-9.1,38.1
2020-09-30,12,19,1,411404,-7.8,37.2
2020-09-30,12,19,1,461156,-7.1,36.5
2020-09-30,12,19,1,510416,-6.3,35.9
2020-09-30,12,19,1,560294,-5.8,35.2
2020-09-30,12,19,1,605117,-5.7,34.8
2020-09-30,12,19,1,651379,-5.7,34.1
2020-09-30,12,19,1,700752,-4.4,34.1
2020-09-30,12,19,1,751992,-4.2,33.3
2020-09-30,12,19,1,797182,-4.2,33.3
2020-09-30,12,19,1,846087,-4.0,32.4
2020-09-30,12,19,1,896459,-3.7,32.0
2020-09-30,12,19,1,946167,-3.4,31.3
2020-09-30,12,19,1,996218,-3.3,31.0
2020-09-30,12,19,2,49868,-3.4,30.6
2020-09-30,12,19,2,100223,-3.0,30.3
2020-09-30,12,19,2,151060,-3.0,29.9
2020-09-30,12,19,2,203776,-2.8,29.5
2020-09-30,12,19,2,256648,-2.2,29.2
2020-09-30,12,19,2,308808,-2.8,29.0
2020-09-30,12,19,2,357577,-2.2,28.5
2020-09-30,12,19,2,407429,-2.0,28.1
2020-09-30,12,19,2,453748,-2.4,27.8
2020-09-30,12,19,2,500159,-2.4,27.4
2020-09-30,12,19,2,550024,-2.2,27.3
2020-09-30,12,19,2,600131,-2.1,26.9
2020-09-30,12,19,2,650035,-1.8,26.5
2020-09-30,12,19,2,699733,-2.2,26.3
2020-09-30,12,19,2,745990,-2.0,26.2
2020-09-30,12,19,2,797142,-1.8,25.8
2020-09-30,12,19,2,847230,-2.4,25.4
2020-09-30,12,19,2,899449,-1.8,25.1
2020-09-30,12,19,2,944481,-1.5,24.9
2020-09-30,12,19,2,993389,-1.8,24.6
2020-09-30,12,19,3,44175,-2.1,24.3
2020-09-30,12,19,3,93522,-2.1,24.0
2020-09-30,12,19,3,140373,-1.8,23.7
2020-09-30,12,19,3,190403,-2.2,23.4
2020-09-30,12,19,3,240825,-2.2,23.1
2020-09-30,12,19,3,290551,-2.2,22.9
2020-09-30,12,19,3,341251,-2.1,22.4
2020-09-30,12,19,3,391134,-2.4,22.6
2020-09-30,12,19,3,440634,-2.2,21.8
2020-09-30,12,19,3,490492,-2.4,21.7
2020-09-30,12,19,3,540401,-2.5,21.2
2020-09-30,12,19,3,591352,-2.2,20.8
2020-09-30,12,19,3,635816,-6.6,20.1
2020-09-30,12,19,3,685657,-2.4,19.8
2020-09-30,12,19,3,736684,-2.0,19.6
2020-09-30,12,19,3,784799,-0.7,19.3
2020-09-30,12,19,3,834843,-1.1,19.3
2020-09-30,12,19,3,879872,-1.1,19.7
2020-09-30,12,19,3,929547,7.8,21.0
2020-09-30,12,19,3,980254,9.3,22.3
2020-09-30,12,19,4,35223,10.3,23.8
2020-09-30,12,19,4,86107,11.7,25.8
2020-09-30,12,19,4,134087,12.9,27.4
2020-09-30,12,19,4,185030,13.3,29.3
2020-09-30,12,19,4,236139,14.6,31.1
2020-09-30,12,19,4,291020,15.3,33.3
2020-09-30,12,19,4,341780,16.0,35.4
2020-09-30,12,19,4,394814,17.1,37.6
2020-09-30,12,19,4,444453,18.2,39.7
2020-09-30,12,19,4,494062,18.8,41.7
2020-09-30,12,19,4,539633,19.6,44.1
2020-09-30,12,19,4,586133,19.1,46.0
2020-09-30,12,19,4,634152,19.4,47.4
2020-09-30,12,19,4,684161,19.4,49.3
2020-09-30,12,19,4,735844,18.9,51.2
2020-09-30,12,19,4,785690,18.3,52.5
2020-09-30,12,19,4,841560,18.3,54.3
2020-09-30,12,19,4,891549,16.3,56.2
2020-09-30,12,19,4,941199,12.4,57.3
2020-09-30,12,19,4,991047,7.8,57.5
2020-09-30,12,19,5,41437,0.9,57.4
2020-09-30,12,19,5,93092,-6.1,56.5
2020-09-30,12,19,5,144375,-20.0,54.4
2020-09-30,12,19,5,194487,-18.2,52.5
2020-09-30,12,19,5,244474,-29.5,49.3
2020-09-30,12,19,5,291559,-19.7,47.0
2020-09-30,12,19,5,344009,-14.6,45.7
2020-09-30,12,19,5,393117,-13.6,44.2
2020-09-30,12,19,5,438561,-13.6,43.1
2020-09-30,12,19,5,484408,-11.7,42.0
2020-09-30,12,19,5,535586,-10.8,41.2
2020-09-30,12,19,5,584899,-9.8,39.9
2020-09-30,12,19,5,634142,-9.0,38.8
2020-09-30,12,19,5,685714,-8.5,37.9
2020-09-30,12,19,5,736049,-7.5,37.1
2020-09-30,12,19,5,785667,-7.1,36.9
2020-09-30,12,19,5,835133,-6.3,35.8
2020-09-30,12,19,5,880821,-5.7,35.4
2020-09-30,12,19,5,930075,-5.2,34.7
2020-09-30,12,19,5,980144,-4.9,34.1
2020-09-30,12,19,6,26230,-4.8,33.8
2020-09-30,12,19,6,77478,-4.2,33.2
2020-09-30,12,19,6,126319,-4.2,32.9
2020-09-30,12,19,6,178997,-4.0,32.2
2020-09-30,12,19,6,228871,-4.0,31.8
2020-09-30,12,19,6,274079,-3.6,31.5
2020-09-30,12,19,6,321676,-3.4,30.9
2020-09-30,12,19,6,367628,-2.7,30.6
2020-09-30,12,19,6,418736,-3.2,30.2
2020-09-30,12,19,6,468036,-3.3,30.1
2020-09-30,12,19,6,519486,-2.8,30.0
2020-09-30,12,19,6,573379,-2.9,29.2
2020-09-30,12,19,6,625030,-2.4,29.0
2020-09-30,12,19,6,679706,-2.4,28.7
2020-09-30,12,19,6,728235,-2.5,28.7
2020-09-30,12,19,6,779106,-2.2,28.0
2020-09-30,12,19,6,825127,-2.1,28.0
2020-09-30,12,19,6,874286,-2.7,27.2
2020-09-30,12,19,6,924082,-1.9,27.1
2020-09-30,12,19,6,969782,-1.6,26.7
2020-09-30,12,19,7,19015,-1.9,26.5
2020-09-30,12,19,7,68731,-2.3,26.6
2020-09-30,12,19,7,113905,-1.9,25.8
2020-09-30,12,19,7,162563,-2.0,25.7
2020-09-30,12,19,7,213027,-1.5,25.5
2020-09-30,12,19,7,268278,-1.6,25.1
2020-09-30,12,19,7,317236,-1.4,24.7
2020-09-30,12,19,7,368634,-2.0,24.4
2020-09-30,12,19,7,414743,-1.9,24.0
2020-09-30,12,19,7,465020,-2.1,24.1
2020-09-30,12,19,7,516165,-2.3,23.4
2020-09-30,12,19,7,565397,-1.8,23.3
2020-09-30,12,19,7,616223,-2.3,23.1
2020-09-30,12,19,7,664658,-2.1,22.6
2020-09-30,12,19,7,715745,-2.4,22.4
2020-09-30,12,19,7,765336,-2.3,22.4
2020-09-30,12,19,7,816047,-1.9,21.6
2020-09-30,12,19,7,865298,-2.5,21.6
2020-09-30,12,19,7,918126,-2.4,20.9
2020-09-30,12,19,7,969153,-6.3,20.2
2020-09-30,12,19,8,18772,-2.6,19.9
2020-09-30,12,19,8,68050,-3.2,19.3
2020-09-30,12,19,8,119838,0.0,19.5
2020-09-30,12,19,8,167313,0.0,19.9
2020-09-30,12,19,8,218695,3.7,19.9
2020-09-30,12,19,8,269467,8.4,21.3
2020-09-30,12,19,8,317662,9.6,22.6
2020-09-30,12,19,8,368062,10.4,24.2
2020-09-30,12,19,8,414739,11.9,26.2
2020-09-30,12,19,8,466201,12.8,28.0
2020-09-30,12,19,8,515689,13.3,29.4
2020-09-30,12,19,8,562736,14.6,31.5
2020-09-30,12,19,8,613159,15.4,33.2
2020-09-30,12,19,8,665366,16.3,35.1
2020-09-30,12,19,8,716447,17.1,37.4
2020-09-30,12,19,8,767933,18.1,39.7
2020-09-30,12,19,8,821586,18.9,42.0
2020-09-30,12,19,8,874494,19.7,44.0
2020-09-30,12,19,8,924940,19.7,46.0
2020-09-30,12,19,8,977395,19.6,48.0
2020-09-30,12,19,9,28816,19.4,50.2
2020-09-30,12,19,9,73423,18.9,50.2
2020-09-30,12,19,9,122714,18.7,53.3
2020-09-30,12,19,9,170598,17.9,54.8
2020-09-30,12,19,9,217822,15.5,56.2
2020-09-30,12,19,9,270451,12.6,57.1
2020-09-30,12,19,9,319175,7.1,57.5
2020-09-30,12,19,9,368332,1.1,57.4
2020-09-30,12,19,9,420008,-7.6,56.3
2020-09-30,12,19,9,471975,-20.4,54.4
2020-09-30,12,19,9,518787,-18.6,52.3
2020-09-30,12,19,9,565118,-29.8,49.1
2020-09-30,12,19,9,615487,-20.0,47.4
2020-09-30,12,19,9,664592,-16.0,45.9
2020-09-30,12,19,9,711982,-14.1,44.4
2020-09-30,12,19,9,758183,-14.1,43.5
2020-09-30,12,19,9,803146,-11.8,42.1
2020-09-30,12,19,9,850034,-10.9,41.3
2020-09-30,12,19,9,901432,-10.3,39.9
2020-09-30,12,19,9,946905,-10.3,39.3
2020-09-30,12,19,9,997539,-8.6,38.4
2020-09-30,12,19,10,49743,-7.9,37.7
2020-09-30,12,19,10,105457,-7.9,36.8
2020-09-30,12,19,10,150268,-6.3,36.0
2020-09-30,12,19,10,201108,-6.0,35.2
2020-09-30,12,19,10,246737,-5.6,34.7
2020-09-30,12,19,10,291282,-5.1,34.2
2020-09-30,12,19,10,344545,-4.9,33.8
2020-09-30,12,19,10,392907,-4.7,33.1
2020-09-30,12,19,10,444431,-4.2,33.0
2020-09-30,12,19,10,490899,-4.1,32.3
2020-09-30,12,19,10,536138,-3.7,32.3
2020-09-30,12,19,10,585891,-2.7,31.6
2020-09-30,12,19,10,635262,-3.4,31.2
2020-09-30,12,19,10,680111,-3.4,30.7
2020-09-30,12,19,10,729807,-3.1,30.6
2020-09-30,12,19,10,779095,-3.3,30.0
2020-09-30,12,19,10,825754,-3.1,29.9
2020-09-30,12,19,10,877135,-2.7,29.5
2020-09-30,12,19,10,921870,-2.7,29.0
2020-09-30,12,19,10,968771,-2.2,28.7
2020-09-30,12,19,11,21327,-2.2,28.3
2020-09-30,12,19,11,72531,-2.7,27.9
2020-09-30,12,19,11,119644,-2.5,27.9
2020-09-30,12,19,11,171983,-1.9,27.5
2020-09-30,12,19,11,218336,-2.1,27.4
2020-09-30,12,19,11,269741,-2.1,26.9
2020-09-30,12,19,11,318684,-1.6,26.6
2020-09-30,12,19,11,365694,-1.9,26.6
2020-09-30,12,19,11,421170,-1.9,26.3
2020-09-30,12,19,11,467414,-1.6,25.6
2020-09-30,12,19,11,518727,-2.3,25.3
2020-09-30,12,19,11,572689,-2.0,25.1
2020-09-30,12,19,11,618678,-1.9,24.7
2020-09-30,12,19,11,669107,-1.6,24.6
2020-09-30,12,19,11,725496,-1.9,24.2
2020-09-30,12,19,11,770704,-2.1,24.2
2020-09-30,12,19,11,818247,-1.9,23.6
2020-09-30,12,19,11,866477,-1.6,23.3
2020-09-30,12,19,11,921854,-1.9,23.0
2020-09-30,12,19,11,968273,-1.5,22.8
2020-09-30,12,19,12,14832,-1.9,22.6
2020-09-30,12,19,12,63110,-2.0,22.1
2020-09-30,12,19,12,111586,-2.3,21.9
2020-09-30,12,19,12,157721,-2.1,21.6
2020-09-30,12,19,12,203195,-2.1,21.2
2020-09-30,12,19,12,254459,-2.7,21.0
2020-09-30,12,19,12,301491,-2.7,20.2
2020-09-30,12,19,12,346231,-4.0,20.2
2020-09-30,12,19,12,391836,-2.8,19.5
2020-09-30,12,19,12,443864,0.0,19.4
2020-09-30,12,19,12,500463,-1.6,19.3
2020-09-30,12,19,12,546092,4.8,20.1
2020-09-30,12,19,12,602782,4.8,21.1
2020-09-30,12,19,12,648002,9.7,23.1
2020-09-30,12,19,12,694353,10.9,24.2
2020-09-30,12,19,12,740805,11.7,26.1
2020-09-30,12,19,12,786791,12.7,27.6
2020-09-30,12,19,12,832721,13.4,29.2
2020-09-30,12,19,12,888351,13.4,31.1
2020-09-30,12,19,12,936577,15.5,33.2
2020-09-30,12,19,12,982717,16.0,35.1
2020-09-30,12,19,13,39332,16.9,37.2
2020-09-30,12,19,13,86094,18.0,39.6
2020-09-30,12,19,13,132565,18.6,41.9
2020-09-30,12,19,13,177929,19.6,43.5
2020-09-30,12,19,13,223356,19.7,45.1
2020-09-30,12,19,13,269043,19.7,47.1
2020-09-30,12,19,13,323416,19.7,48.8
2020-09-30,12,19,13,369460,18.8,50.7
2020-09-30,12,19,13,415306,18.9,52.5
2020-09-30,12,19,13,465449,17.9,53.8
2020-09-30,12,19,13,510846,17.4,55.3
2020-09-30,12,19,13,556939,14.8,56.5
2020-09-30,12,19,13,604289,11.2,57.2
2020-09-30,12,19,13,650046,6.3,57.6
2020-09-30,12,19,13,696318,0.0,57.4
2020-09-30,12,19,13,741879,-8.6,56.5
2020-09-30,12,19,13,788337,-20.2,54.4
2020-09-30,12,19,13,835220,-20.2,53.1
2020-09-30,12,19,13,880434,-36.7,49.7
2020-09-30,12,19,13,926483,-20.7,48.1
2020-09-30,12,19,13,971041,-18.6,46.2
2020-09-30,12,19,14,18915,-14.1,45.2
2020-09-30,12,19,14,64627,-14.1,44.0
2020-09-30,12,19,14,119282,-14.1,42.7
2020-09-30,12,19,14,170355,-11.0,41.3
2020-09-30,12,19,14,215154,-10.3,40.0
2020-09-30,12,19,14,271423,-9.6,39.4
2020-09-30,12,19,14,319188,-8.2,38.1
2020-09-30,12,19,14,365085,-7.9,37.7
2020-09-30,12,19,14,411121,-7.3,36.8
2020-09-30,12,19,14,458041,-6.8,36.3
2020-09-30,12,19,14,503333,-6.2,35.6
2020-09-30,12,19,14,549957,-5.7,35.2
2020-09-30,12,19,14,596436,-5.7,34.4
2020-09-30,12,19,14,653008,-4.9,34.0
2020-09-30,12,19,14,702741,-4.8,33.4
2020-09-30,12,19,14,749893,-4.2,32.9
2020-09-30,12,19,14,796720,-4.2,32.5
2020-09-30,12,19,14,852799,-3.8,32.5
2020-09-30,12,19,14,899191,-3.6,31.6
2020-09-30,12,19,14,946459,-3.3,31.7
2020-09-30,12,19,15,2730,-3.4,30.8
2020-09-30,12,19,15,50683,-3.1,30.6
2020-09-30,12,19,15,96119,-3.1,29.9
2020-09-30,12,19,15,152885,-3.1,29.7
2020-09-30,12,19,15,200846,-2.7,29.5
2020-09-30,12,19,15,245835,-2.4,29.1
2020-09-30,12,19,15,291111,-2.2,28.8
2020-09-30,12,19,15,335735,-2.4,28.8
2020-09-30,12,19,15,381550,-2.1,28.8
2020-09-30,12,19,15,427111,-2.2,27.9
2020-09-30,12,19,15,483541,-2.3,27.8
2020-09-30,12,19,15,528803,-2.3,27.4
2020-09-30,12,19,15,585526,-2.2,27.1
2020-09-30,12,19,15,635570,-2.3,27.1
2020-09-30,12,19,15,691957,-1.9,26.3
2020-09-30,12,19,15,737455,-1.6,26.1
2020-09-30,12,19,15,785332,-1.6,25.9
2020-09-30,12,19,15,831358,-1.6,25.5
2020-09-30,12,19,15,887754,-2.1,25.5
2020-09-30,12,19,15,933705,-1.9,24.9
2020-09-30,12,19,15,982869,-2.1,24.6
2020-09-30,12,19,16,38729,-2.1,24.5
2020-09-30,12,19,16,86022,-1.9,24.0
2020-09-30,12,19,16,132523,-2.2,23.9
2020-09-30,12,19,16,187901,-2.2,23.5
2020-09-30,12,19,16,234337,-2.2,23.1
2020-09-30,12,19,16,280402,-2.1,22.7
2020-09-30,12,19,16,326029,-2.1,22.4
2020-09-30,12,19,16,382327,-2.1,22.4
2020-09-30,12,19,16,426991,-2.2,21.8
2020-09-30,12,19,16,474882,-2.2,21.5
2020-09-30,12,19,16,520993,-2.4,21.2
2020-09-30,12,19,16,570287,-2.5,21.1
2020-09-30,12,19,16,623422,-6.4,20.5
2020-09-30,12,19,16,670791,-3.6,19.8
2020-09-30,12,19,16,718746,-2.8,19.6
2020-09-30,12,19,16,774589,0.0,19.4
2020-09-30,12,19,16,830948,-1.4,19.4
2020-09-30,12,19,16,876496,-1.4,20.3
2020-09-30,12,19,16,922263,8.3,21.4
2020-09-30,12,19,16,972260,10.0,22.7
2020-09-30,12,19,17,19895,10.9,24.3
2020-09-30,12,19,17,68053,11.7,26.0
2020-09-30,12,19,17,123942,12.5,27.8
2020-09-30,12,19,17,171065,13.9,29.7
2020-09-30,12,19,17,219838,14.6,31.7
2020-09-30,12,19,17,271709,15.7,33.7
2020-09-30,12,19,17,324130,16.2,35.6
2020-09-30,12,19,17,372063,17.3,37.6
2020-09-30,12,19,17,421753,18.5,39.9
2020-09-30,12,19,17,470772,19.1,42.1
2020-09-30,12,19,17,519362,19.3,43.7
2020-09-30,12,19,17,571883,19.6,46.0
2020-09-30,12,19,17,624406,19.7,46.0
2020-09-30,12,19,17,674897,19.7,49.8
2020-09-30,12,19,17,724870,18.8,51.9
2020-09-30,12,19,17,771770,18.8,53.0
2020-09-30,12,19,17,820375,17.8,54.7
2020-09-30,12,19,17,865681,15.4,54.7
2020-09-30,12,19,17,911872,13.6,57.1
2020-09-30,12,19,17,959446,8.5,57.6
2020-09-30,12,19,18,4124,8.5,57.5
2020-09-30,12,19,18,52638,-3.8,56.9
2020-09-30,12,19,18,100908,-18.5,54.6
2020-09-30,12,19,18,145544,-11.5,54.6
2020-09-30,12,19,18,191066,-36.5,50.4
2020-09-30,12,19,18,236804,-21.7,48.1
2020-09-30,12,19,18,283831,-19.3,46.6
2020-09-30,12,19,18,329708,-13.8,45.3
2020-09-30,12,19,18,376861,-13.1,44.1
2020-09-30,12,19,18,421522,-12.3,42.9
2020-09-30,12,19,18,469442,-11.0,41.8
2020-09-30,12,19,18,518862,-10.2,40.8
2020-09-30,12,19,18,574984,-9.6,40.0
2020-09-30,12,19,18,621799,-8.8,38.9
2020-09-30,12,19,18,670948,-8.2,37.8
2020-09-30,12,19,18,719529,-7.0,37.1
2020-09-30,12,19,18,769018,-7.0,36.4
2020-09-30,12,19,18,820568,-6.2,36.0
2020-09-30,12,19,18,867975,-6.2,35.1
2020-09-30,12,19,18,919417,-5.1,35.1
2020-09-30,12,19,18,968129,-5.2,34.4
2020-09-30,12,19,19,20796,-5.2,33.7
2020-09-30,12,19,19,69050,-4.5,33.2
2020-09-30,12,19,19,119513,-4.2,32.7
2020-09-30,12,19,19,167802,-3.4,32.0
2020-09-30,12,19,19,220139,-3.7,31.8
2020-09-30,12,19,19,269609,-3.2,31.4
2020-09-30,12,19,19,324297,-3.3,31.0
2020-09-30,12,19,19,371041,-3.1,31.0
2020-09-30,12,19,19,420704,-2.9,30.1
2020-09-30,12,19,19,466783,-3.0,29.7
2020-09-30,12,19,19,513577,-2.8,29.7
2020-09-30,12,19,19,561218,-2.8,29.1
2020-09-30,12,19,19,607959,-2.7,28.8
2020-09-30,12,19,19,656169,-2.7,28.6
2020-09-30,12,19,19,703528,-2.4,28.6
2020-09-30,12,19,19,749397,-1.9,28.0
2020-09-30,12,19,19,796855,-2.4,27.6
2020-09-30,12,19,19,846138,-2.2,27.2
2020-09-30,12,19,19,891792,-2.3,27.0
2020-09-30,12,19,19,939560,-2.2,26.9
2020-09-30,12,19,19,987377,-2.0,26.3
2020-09-30,12,19,20,33175,-2.1,26.2
2020-09-30,12,19,20,83368,-2.3,25.8
2020-09-30,12,19,20,137909,-1.5,25.8
2020-09-30,12,19,20,182504,-1.5,25.3
2020-09-30,12,19,20,227243,-1.3,25.1
2020-09-30,12,19,20,273956,-2.0,24.9
2020-09-30,12,19,20,323861,-1.8,24.6
2020-09-30,12,19,20,371895,-1.3,24.2
2020-09-30,12,19,20,422721,-1.9,24.1
2020-09-30,12,19,20,470512,-2.1,23.9
2020-09-30,12,19,20,519991,-1.9,23.3
2020-09-30,12,19,20,572505,-2.3,23.1
2020-09-30,12,19,20,620018,-1.9,22.8
2020-09-30,12,19,20,667758,-2.2,22.3
2020-09-30,12,19,20,717442,-2.2,22.1
2020-09-30,12,19,20,763012,-2.2,21.9
2020-09-30,12,19,20,807570,-2.2,21.5
2020-09-30,12,19,20,856984,-2.4,21.1
2020-09-30,12,19,20,903347,-2.5,20.8
2020-09-30,12,19,20,950077,-7.1,20.5
2020-09-30,12,19,21,939,-3.6,19.6
2020-09-30,12,19,21,46611,-2.8,19.6
2020-09-30,12,19,21,102216,0.5,19.4
2020-09-30,12,19,21,153112,-1.4,19.4
2020-09-30,12,19,21,199963,4.6,20.1
2020-09-30,12,19,21,248699,8.3,21.4
2020-09-30,12,19,21,296512,9.9,21.4
2020-09-30,12,19,21,342176,10.6,24.3
2020-09-30,12,19,21,390976,11.5,25.6
2020-09-30,12,19,21,437757,12.8,27.6
2020-09-30,12,19,21,486961,12.8,29.1
2020-09-30,12,19,21,537549,14.8,31.2
2020-09-30,12,19,21,582557,15.2,33.2
2020-09-30,12,19,21,637682,15.9,35.2
2020-09-30,12,19,21,688462,17.2,37.6
2020-09-30,12,19,21,736681,17.8,39.2
2020-09-30,12,19,21,785646,18.8,41.5
2020-09-30,12,19,21,833216,19.7,43.5
2020-09-30,12,19,21,880930,19.7,45.4
2020-09-30,12,19,21,931761,19.4,47.5
2020-09-30,12,19,21,978323,19.6,49.3
2020-09-30,12,19,22,23172,19.6,50.9
2020-09-30,12,19,22,71719,18.6,52.4
2020-09-30,12,19,22,120210,18.1,54.2
2020-09-30,12,19,22,166515,17.4,55.5
2020-09-30,12,19,22,216229,14.6,56.6
2020-09-30,12,19,22,269768,10.4,57.5
2020-09-30,12,19,22,320643,4.5,57.5
2020-09-30,12,19,22,371884,-3.0,56.9
2020-09-30,12,19,22,420139,-17.1,55.0
2020-09-30,12,19,22,467769,-11.5,53.6
2020-09-30,12,19,22,517529,-37.3,50.4
2020-09-30,12,19,22,564129,-21.3,48.2
2020-09-30,12,19,22,616815,-19.6,46.7
2020-09-30,12,19,22,665106,-13.6,44.9
2020-09-30,12,19,22,712468,-12.8,43.8
